          1adn_    5 1ADNA 1EYFA 1U8BE 1WPKA 1ZGWC
          1adr_    9 1ADRA 2R1JC 2R1JD 3JXBC 3JXBD 3JXCC 3JXCD 3JXDC 3JXDD
          1adt_    8 1ADTA 1ADUA 1ADUB 1ADVA 1ADVB 1ANVA 2WAZA 2WB0A
          1ae9a   13 1AE9A 1AE9B 1P7DE 1P7DF 1Z19D 1Z19E 1Z1BF 1Z1BG 1Z1GI 1Z1GJ 1Z1GK 1Z1GL 2VY1A
          1aep_    2 1AEPA 1LS4A
          1af7_    2 1AF7A 1BC5A
          1af8_   13 1AF8A 1NQ4A 1OR5A 2AF8A 2K0XA 2K0YA 2KG6A 2KG8A 2KG9A 2KGAA 2KGCA 2KGDA 2KGEA
          1afj_    7 1AFIA 1AFJA 1OSDA 1OSDB 2HQIA 3FRYA 3FRYB
          1afp_    2 1AFPA 2KCNA
          1afra   33 1AFRA 1AFRB 1AFRC 1AFRD 1AFRE 1AFRF 1OQ4A 1OQ4B 1OQ4C 1OQ4D 1OQ4E 1OQ4F 1OQ7A 1OQ7B 1OQ7C 1OQ7D 1OQ7E 1OQ7F 1OQ9A 1OQBA 1OQBB 1OQBC 1OQBD 1OQBE 1OQBF 2J2FA 2J2FB 2J2FC 2J2FD 2J2FE 2J2FF 2UW1A 2UW1B
          1afwa   13 1AFWA 1AFWB 1PXTA 1PXTB 2C7YA 2C7YB 2C7ZA 2IIKA 2IIKB 2WU9A 2WU9B 2WUAA 2WUAB
          1agi_   29 1A4YB 1A4YD 1AGIA 1ANGA 1AWZA 1B1EA 1B1IA 1B1JA 1GIOA 1GV7A 1H0DC 1H52A 1H53A 1HBYA 1K58A 1K59A 1K5AA 1K5BA 1UN3A 1UN4A 1UN5A 2ANGA 2BWKA 2BWLA 2J4TA 2J4TB 2VQ8A 2VQ9A 2ZPOA
          1agja    5 1AGJA 1AGJB 1DUAA 1DUEA 1EXFA
          1agqa    7 1AGQA 1AGQB 1AGQC 1AGQD 2V5EB 3FUBB 3FUBD
          1agre   29 1AGRC 1AGRD 1EZTA 1EZYA 2AF0A 2BT2A 2BT2B 2BT2C 2BT2D 2BT2E 2BV1A 2BV1B 2CRPA 2DLVA 2GTPC 2GTPD 2IHDA 2IK8B 2IK8D 2JM5A 2ODEB 2ODED 2OJ4A 2OWIA 2V4ZB 3C7KB 3C7KD 3C7LA 3C7LB
          1ah7_    7 1AH7A 1P5XA 1P6DA 1P6EA 2FFZA 2FGNA 2HUCA
          1aho_   38 1AHOA 1CHZA 1DJTA 1DJTB 1DQ7A 1DQ7B 1KV0A 1KV0B 1LQHA 1LQIA 1LQQA 1NRAA 1NRBA 1OMYA 1PTXA 1SEGA 1SN1A 1SN4A 1SNBA 1T1TA 1T7AA 1T7BA 1T7EA 1ZU3A 1ZUTA 1ZVEA 1ZVGA 1ZYVA 1ZYWA 2A7TA 2A7TB 2ASCA 2ATBA 2ATBB 2E0HA 2KBHA 2KBJA 2KBKA
          1ahsa    3 1AHSA 1AHSB 1AHSC
          1aiha    4 1AIHA 1AIHB 1AIHC 1AIHD
          1ail_   21 1AILA 1NS1A 1NS1B 2Z0AA 2Z0AB 2Z0AC 2Z0AD 2ZKOC 2ZKOD 3M8AA 3M8AB 3M8AC 3M8AD 3M8AE 3M8AF 3M8AG 3M8AH 3M8AI 3M8AJ 3M8AK 3M8AL
          1air_   24 1AIRA 1O88A 1O8DA 1O8EA 1O8FA 1O8GA 1O8HA 1O8IA 1O8JA 1O8KA 1O8LA 1O8MA 1PLUA 2EWEA 2PECA 2QX3A 2QX3B 2QXZA 2QXZB 2QY1A 2QY1B 3DCXB 3DCXD 3GBFA
          1aisa   10 1AISC 1D3UC 1MP9A 1MP9B 1PCZA 1PCZB 2Z8UA 2Z8UB 2Z8UC 2Z8UD
          1aisb    2 1AISD 1D3UD
          1aiw_    1 1AIWA
          1aj8a   11 1AJ8A 1AJ8B 1IOMA 1IXEA 1IXEB 1IXEC 1IXED 1VGPA 2IBPA 2IBPB 2P2WA
          1ajsa   43 1AJRA 1AJRB 1AJSA 1AJSB 1AKAA 1AKAB 1AKBA 1AKCA 1AMAA 1IVRA 1MAPA 1MAQA 1OXOA 1OXOB 1OXPA 1TARA 1TARB 1TASA 1TASB 1TATA 1TATB 1YAAA 1YAAB 1YAAC 1YAAD 2CSTA 2CSTB 3HLMA 3HLMB 3HLMC 3HLMD 3II0A 3II0B 3II0C 3II0D 3MEBA 3MEBB 7AATA 7AATB 8AATA 8AATB 9AATA 9AATB
          1ak0_    1 1AK0A
          1ak4c   61 1AFVA 1AFVB 1AK4C 1AK4D 1E6JC 1GWPA 1L6NA 1M9CC 1M9CD 1M9DC 1M9DD 1M9EC 1M9ED 1M9FC 1M9FD 1M9XC 1M9XD 1M9XG 1M9XH 1M9YC 1M9YD 1M9YG 1M9YH 2GOLB 2GOLC 2GONA 2GONB 2GONC 2GOND 2JPRA 2PWMA 2PWMB 2PWMC 2PWMD 2PWME 2PWMF 2PWMG 2PWMH 2PWOA 2PWOB 2PWOC 2PWOD 2PXRA 2WLVA 2WLVB 2X2DC 2X2DD 3H47A 3H4EA 3H4EB 3H4EC 3H4ED 3H4EE 3H4EF 3H4EG 3H4EH 3H4EI 3H4EJ 3H4EK 3H4EL 3MGEA
          1ak7_    5 1AK6A 1AK7A 1Q8GA 1Q8XA 1TVJA
          1akha    2 1F43A 1LE8C
          1akjd    7 1AKJD 1AKJE 1CD8A 2HP4A 2HP4B 2Q3AA 2Q3AB
          1ako_    1 1AKOA
          1akp_    1 1AKPA
          1aky_   24 1AK2A 1AKEA 1AKEB 1AKYA 1ANKA 1ANKB 1DVRA 1DVRB 1E4VA 1E4VB 1E4YA 1E4YB 2AK2A 2AKYA 2C9YA 2ECKA 2ECKB 3BE4A 3HPQA 3HPQB 3HPRA 3HPRB 4AKEA 4AKEB
          1al01   10 1AL0A 1AL0B 1AL0C 1AL0D 1CD3A 1CD3B 1CD3C 1CD3D 1TX9A 1TX9B
          1al3_    5 1AL3A 2QZEA 3E3VA 3HHFA 3HHFB
          1alla   14 1ALLA 1B33A 1B33C 1B33E 1B33H 1B33J 1B33L 1KN1A 2V8AA 2VJTA 3DBJA 3DBJC 3DBJE 3DBJG
          1allb   14 1ALLB 1B33B 1B33D 1B33F 1B33I 1B33K 1B33M 1KN1B 2V8AB 2VJTB 3DBJB 3DBJD 3DBJF 3DBJH
          1aln_    4 1AF2A 1ALNA 1CTTA 1CTUA
          1alu_    4 1ALUA 1IL6A 1P9MB 2IL6A
          1alva   22 1AJ5A 1AJ5B 1ALVA 1ALVB 1ALWA 1ALWB 1DF0B 1DVIA 1DVIB 1KFUB 1KFXB 1NP8A 1NP8B 1NX0A 1NX0B 1NX1A 1NX1B 1NX2A 1NX3A 1U5IB 3BOWB 3DF0B
          1aly_    5 1ALYA 1I9RA 1I9RB 1I9RC 2X29A
          1am2_    2 1AM2A 3FVYA
          1am7a    7 1AM7A 1AM7B 1AM7C 1D9UA 1D9UB 3D3DA 3D3DB
          1am9a    8 1AM9E 1AM9F 1AM9G 1AM9H 1UKLC 1UKLD 1UKLE 1UKLF
          1amf_    8 1AMFA 1WODA 2H5YA 2H5YB 2H5YC 3GZGA 3GZGB 3GZGC
          1amk_  106 1AG1A 1AG1B 1AMKA 1CI1A 1CI1B 1DKWA 1DKWB 1IF2A 1IIGA 1IIGB 1IIHA 1IIHB 1KV5A 1KV5B 1M6JA 1M6JB 1ML1A 1ML1B 1ML1C 1ML1D 1ML1E 1ML1F 1MSSA 1MSSB 1N55A 1QDSA 1SUXA 1SUXB 1TCDA 1TCDB 1TPDA 1TPDB 1TPEA 1TPFA 1TPFB 1TRDA 1TRDB 1TRIA 1TSIA 1TSIB 1TTIA 1TTJA 2DP3A 2J24A 2J24B 2J27A 2J27B 2OMAA 2OMAB 2V0TA 2V0TB 2V0TC 2V0TD 2V0TE 2V0TF 2V0TG 2V0TH 2V2CA 2V2DA 2V2HA 2V2HB 2V2HC 2V5BA 2V5LA 2V5LB 2VEIA 2VEIB 2VEIC 2VEKA 2VEKB 2VELA 2VELB 2VEMA 2VEMB 2VENA 2VENB 2VXNA 2WSQA 2WSQB 2WSQC 2WSQD 2WSRA 2X16A 2X16B 2X1RA 2X1RB 2X1SA 2X1SB 2X1TA 2X1TB 2X1UA 2X1UB 2X2GA 2X2GB 3NFFA 3NFFD 3NFFF 3NFFH 3TIMA 3TIMB 4TIMA 4TIMB 5TIMA 5TIMB 6TIMA 6TIMB
          1amm_   27 1A45A 1A5DA 1A5DB 1AMMA 1ELPA 1ELPB 1GCSA 1H4AA 1HK0A 1I5IA 1M8UA 1ZGTA 1ZIEA 1ZIQA 1ZIRA 1ZWMA 1ZWOA 2A5MA 2G98A 2G98B 2JDFA 2JDGA 2KFBA 2KLJA 2V2UA 2V2UB 4GCRA
          1amp_   24 1AMPA 1CP6A 1FT7A 1IGBA 1LOKA 1RTQA 1TXRA 1XRYA 2ANPA 2DEAA 2IQ6A 2NYQA 2PRQA 3B35A 3B3CA 3B3SA 3B3TA 3B3VA 3B3WA 3B7IA 3C85A 3C85B 3C85C 3FH4A
          1amua   19 1AMUA 1AMUB 3DHVA 3E7WA 3E7XA 3FCCA 3FCEA 3GQWA 3GQWB 3ITEA 3ITEB 3KXWA 3L8CA 3L8CB 3LGXA 3LGXB 3LGXC 3LGXD 3LNVA
          1amx_   16 1AMXA 2F68A 2F6AA 2F6AB 2F6AC 2F6AD 3I38A 3I38C 3I38D 3I38E 3I38F 3I38G 3I38H 3I38J 3I38K 3I38L
          1an4a    2 1AN4C 1AN4D
          1an8_   12 1AN8A 1HQRD 1KTKA 1KTKB 1KTKC 1KTKD 1TY0A 1TY0B 1TY0C 1TY2A 1TY2B 1TY2C
          1an9a   58 1AN9A 1AN9B 1DAOA 1DAOB 1DAOC 1DAOD 1DAOE 1DAOF 1DAOG 1DAOH 1DDOA 1DDOB 1DDOC 1DDOD 1DDOE 1DDOF 1DDOG 1DDOH 1EVIA 1EVIB 1KIFA 1KIFB 1KIFC 1KIFD 1KIFE 1KIFF 1KIFG 1KIFH 1VE9A 1VE9B 2DU8A 2DU8B 2DU8C 2DU8D 2E48A 2E48B 2E48C 2E48D 2E49A 2E49B 2E49C 2E49D 2E4AA 2E4AB 2E4AC 2E4AD 2E82A 2E82B 2E82C 2E82D 3CUKA 3CUKB 3CUKC 3CUKD 3G3EA 3G3EB 3G3EC 3G3ED
          1aoa_    1 1AOAA
          1aoca    2 1AOCA 1AOCB
          1aoea   28 1AI9A 1AI9B 1AOEA 1AOEB 1IA1A 1IA1B 1IA2A 1IA2B 1IA3A 1IA3B 1IA4A 1IA4B 1M78A 1M78B 1M79A 1M79B 1M7AA 1M7AB 3CSEA 3CSEB 3EEJA 3EEJB 3EEKA 3EEKB 3EELA 3EELB 3EEMA 3EEMB
          1aoha    6 1ANUA 1AOHA 1AOHB 1OHZA 2CCLA 2CCLC
          1aol_    1 1AOLA
          1aop_   12 1AOPA 2AOPA 2GEPA 3AOPA 3GEOA 4AOPA 4GEPA 5AOPA 5GEPA 6GEPA 7GEPA 8GEPA
          1aora    4 1AORA 1AORB 2KZVA 2ZXQA
          1aoy_    1 1AOYA
          1aoza   14 1AOZA 1AOZB 1ASOA 1ASOB 1ASPA 1ASPB 1ASQA 1ASQB 2ZWNA 2ZWNB 2ZWNC 3EHHA 3EHJA 3EHJB
          1ap8_    2 1AP8A 1RF8A
          1apj_    1 1APJA
          1apme  115 1APMA 1ATPA 1BKXA 1BX6A 1CDKA 1CDKC 1CMKA 1CTPA 1FMOA 1FOTA 1J3HA 1J3HB 1JBPA 1JLUA 1L3RA 1Q24A 1Q61A 1Q62A 1Q8TA 1Q8UA 1Q8WA 1RDQA 1RE8A 1REJA 1REKA 1SMHA 1STCA 1SVEA 1SVGA 1SVHA 1SYKA 1SYKB 1SZMA 1SZMB 1VEBA 1XH4A 1XH5A 1XH6A 1XH7A 1XH8A 1XH9A 1XHAA 1YDRA 1YDSA 1YDTA 2C1AA 2C1BA 2CPKA 2ERZA 2F7EA 2F7XA 2F7ZA 2GFCA 2GNFA 2GNGA 2GNHA 2GNIA 2GNJA 2GNLA 2GU8A 2JDSA 2JDTA 2JDVA 2OH0A 2OJFA 2QCSA 2QURA 2QVSA 2UVXA 2UVYA 2UVZA 2UW0A 2UW3A 2UW4A 2UW5A 2UW6A 2UW7A 2UW8A 2UZTA 2UZUA 2UZVB 2UZWA 2VNWA 2VNYA 2VO0A 2VO3A 2VO6A 2VO7A 3AG9A 3AG9B 3AGLA 3AGLB 3AGMA 3BWJA 3DNDA 3DNEA 3E8CA 3E8CB 3E8CC 3E8CD 3E8CE 3E8CF 3E8EA 3E8EC 3E8EE 3E8EG 3E8EI 3E8EK 3FHIA 3FJQA 3IDBA 3IDCA 3MVJA 3MVJB 3MVJC
          1apq_    1 1APQA
          1apxa   25 1APXA 1APXB 1APXC 1APXD 1OAFA 1OAGA 1V0HA 2CL4A 2GGNA 2GHCA 2GHDA 2GHEA 2GHHA 2GHKA 2VCFA 2VCNA 2VCSA 2VNXA 2VNZA 2VO2A 2WD4A 2XI6A 2XIFA 2XIHA 2XJ6A
          1aq0a   14 1AQ0A 1AQ0B 1GHRA 1GHSA 1GHSB 2CYGA 3EM5A 3EM5B 3EM5C 3EM5D 3F55A 3F55B 3F55C 3F55D
          1aqb_   29 1AQBA 1BRPA 1BRQA 1ERBA 1FELA 1FEMA 1FENA 1HBPA 1HBQA 1IIUA 1JYDA 1JYJA 1KT3A 1KT4A 1KT5A 1KT6A 1KT7A 1QABE 1QABF 1RBPA 1RLBE 1RLBF 2WQ9A 2WQAE 2WQAF 3BSZE 3BSZF 3FMZA 3FMZB
          1aqca    4 1AQCA 1AQCC 1X11A 1X11C
          1aqe_    2 1AQEA 1CZJA
          1aqt_    4 1AQTA 1BSHA 1BSNA 1FS0A
          1aqua   38 1AQUA 1AQUB 1AQYA 1AQYB 1BO6A 1BO6B 1CJMA 1G3MA 1G3MB 1HY3A 1HY3B 1LS6A 1Z28A 1Z29A 2A3RA 2A3RB 2AD1A 2D06A 2D06B 2GWHA 2GWHB 2H8KA 2H8KB 2REOA 2Z5FA 2Z5FB 2ZPTA 2ZVPA 2ZVQA 2ZYTA 2ZYUA 2ZYVA 2ZYWA 3BFXA 3BFXB 3CI0C 3CKLA 3CKLB
          1aqza   10 1AQZA 1AQZB 1DE3A 1JBRD 1JBRE 1JBSC 1JBSD 1JBTC 1JBTD 1R4YA
          1arb_    2 1ARBA 1ARCA
          1aru_   26 1ARPA 1ARUA 1ARVA 1ARWA 1ARXA 1ARYA 1C8IA 1CK6A 1GZAA 1GZBA 1H3JA 1H3JB 1HSRA 1LY8A 1LY8B 1LY9A 1LY9B 1LYCA 1LYCB 1LYKA 1LYKB 2E39A 2E3AA 2E3BA 2ZXEB 3A3YB
          1ash_    4 1ASHA 2WTGA 2WTHA 2WTHB
          1ass_    4 1ASSA 1ASXA 1E0RA 3C6CA
          1ast_   13 1ASTA 1IAAA 1IABA 1IACA 1IADA 1IAEA 1QJIA 1QJJA 3EDGA 3EDHA 3EDIA 3LQ0A 3LQBA
          1at0_    1 1AT0A
          1at3a    3 1AT3A 1AT3B 1VZVA
          1atb_    4 1ATAA 1ATBA 1ATDA 1ATEA
          1atg_    1 1ATGA
          1atia    6 1ATIA 1ATIB 1B76A 1B76B 1GGMA 1GGMB
          1atza    8 1AO3A 1AO3B 1ATZA 1ATZB 1FE8A 1FE8D 1FE8G 2ADFA
          1au1a    3 1AU1A 1AU1B 1WU3A
          1aua_    6 1AUAA 3B74A 3B7NA 3B7QA 3B7QB 3B7ZA
          1auga    8 1AUGA 1AUGB 1AUGC 1AUGD 3GIUA 3GIUB 3LACA 3LACB
          1auia   10 1AUIA 1M63A 1M63E 1MF8A 1TCOA 2JOGA 2P6BB 2P6BD 3K7BA 3K7BB
          1auib    9 1AUIB 1M63B 1M63F 1MF8B 1TCOB 2P6BC 2P6BE 2PMYA 2PMYB
          1auk_   12 1AUKA 1E1ZA 1E2SA 1E33A 1E3CA 1N2KA 1N2LA 1TBCA 3ED4A 3ED4B 3ED4C 3ED4D
          1auoa   10 1AUOA 1AUOB 1AURA 1AURB 3CN7A 3CN7B 3CN7C 3CN7D 3CN9A 3CN9B
          1autc    2 1AUTA 3F6UA
          1autl    2 1AUTB 3F6UB
          1auua    4 1AUUA 1AUUB 1L1CB 1L1CC
          1auva   20 1AUVA 1AUVB 1AUXA 1AUXB 1I7LA 1I7LB 1I7NA 1I7NB 1PK8A 1PK8B 1PK8C 1PK8D 1PK8E 1PK8F 1PK8G 1PK8H 1PX2A 1PX2B 2P0AA 2P0AB
          1auya   12 1AUYA 1AUYB 1AUYC 1W39A 1W39B 1W39C 2FZ1A 2FZ1B 2FZ1C 2FZ2B 2FZ2C 2FZ2D
          1auz_   10 1AUZA 1BUZA 1TH8B 1THNB 1THND 1TIDB 1TIDD 1TILB 1TILD 1TILF
          1avaa   15 1AMYA 1AVAA 1AVAB 1BG9A 1HT6A 1P6WA 1RP8A 1RP9A 1RPKA 2QPSA 2QPUA 2QPUB 2QPUC 3BSGA 3BSHA
          1avac    7 1AVAC 1AVAD 2IWTB 2QN4A 2QN4B 3BX1C 3BX1D
          1avgi    2 1AVGC 2REUA
          1avpa    2 1AVPA 1NLNA
          1avqa    3 1AVQA 1AVQB 1AVQC
          1avwb    5 1AVUA 1AVWB 1AVXB 1BA7A 1BA7B
          1aw0_    8 1AW0A 1KVIA 1KVJA 2AW0A 2K1RA 2KAAA 2KKHA 3CJKB
          1aw1a   22 1AW1A 1AW1B 1AW1C 1AW1D 1AW1E 1AW1F 1AW1G 1AW1H 1AW2A 1AW2B 1AW2C 1AW2D 1AW2E 1AW2F 1AW2G 1AW2H 1TMHA 1TMHB 1TMHC 1TMHD 1TREA 1TREB
          1aw9_   14 1AW9A 1AXDA 1AXDB 1BYEA 1BYEB 1BYEC 1BYED 3CBUA 3CBUB 3LQ7C 3LSZA 3LSZB 3LSZC 3LSZD
          1awcb   21 1AWCD 1MJ0A 1SVXA 2BKGA 2BKGB 2BKKB 2BKKD 2P2CC 2P2CF 2P2CI 2P2CL 2P2CO 2P2CR 2QYJA 2XEEA 2XEEB 2XEEC 2XEED 2XEHA 2XEHB 2XEHC
          1awj_    6 1AWJA 2K79A 2K7AA 2RN8A 2RNAA 2YUQA
          1ax4a   31 1AX4A 1AX4B 1AX4C 1AX4D 1C7GA 1C7GB 1C7GC 1C7GD 1TPLA 1TPLB 2C44A 2C44B 2C44C 2C44D 2EZ1A 2EZ1B 2EZ2A 2EZ2B 2KHZA 2KHZB 2KLHA 2KLHB 2OQXA 2TPLA 2TPLB 2V0YA 2V1PA 2VLFA 2VLFB 2VLHA 2VLHB
          1ax8_    1 1AX8A
          1axca   43 1AXCA 1AXCC 1AXCE 1U76A 1U76C 1U76E 1U7BA 1UL1D 1UL1E 1UL1F 1VYJA 1VYJC 1VYJE 1VYJG 1VYJI 1VYJK 1VYMA 1VYMB 1VYMC 1W60A 1W60B 2ZVKA 2ZVKC 2ZVKE 2ZVLA 2ZVLC 2ZVLE 2ZVLG 2ZVLI 2ZVLK 2ZVMA 2ZVMC 2ZVME 2ZVVA 2ZVVB 2ZVWA 2ZVWB 2ZVWC 2ZVWD 2ZVWE 2ZVWF 2ZVWG 2ZVWH
          1axib   13 1A22B 1AXIB 1HWGB 1HWGC 1HWHB 1KF9B 1KF9C 1KF9E 1KF9F 2AEWA 2AEWB 3HHRB 3HHRC
          1axn_   77 1A8AA 1A8BA 1AEIA 1AEIB 1AEIC 1AEID 1AEIE 1AEIF 1AIIA 1ALAA 1ANNA 1ANWA 1ANWB 1ANXA 1ANXB 1ANXC 1AOWA 1AVCA 1AVHA 1AVHB 1AVRA 1AXNA 1BC0A 1BC1A 1BC3A 1BCWA 1BCYA 1BCZA 1DM5A 1DM5B 1DM5C 1DM5D 1DM5E 1DM5F 1G5NA 1HAKA 1HAKB 1HM6A 1HM6B 1HVDA 1HVEA 1HVFA 1HVGA 1I4AA 1M9IA 1MCXA 1N41A 1N42A 1N44A 1SAVA 1W3WA 1W45A 1W45B 1W7BA 1XJLA 1XJLB 1YIIA 1YJ0A 2H0KA 2H0KB 2H0LA 2H0MA 2HYUA 2HYVA 2HYWA 2HYWB 2IE6A 2IE7A 2RANA 2ZHIA 2ZHJA 2ZOCA 2ZOCB 3CHJA 3CHKA 3CHLA 3CQGA
          1ay7b   44 1A19A 1A19B 1AB7A 1AY7B 1B27D 1B27E 1B27F 1B2SD 1B2SE 1B2SF 1B2UD 1B2UE 1B2UF 1B3SD 1B3SE 1B3SF 1BGSD 1BGSE 1BGSF 1BRSD 1BRSE 1BRSF 1BTAA 1BTBA 1X1UD 1X1UE 1X1UF 1X1WD 1X1WE 1X1WF 1X1XD 1X1XE 1X1XF 1X1YD 1X1YE 1X1YF 2HXXA 2HXXB 2ZA4B 2ZA4D 3DA7C 3DA7D 3DA7F 3DA7H
          1ayaa    5 1AYAA 1AYAC 1AYBA 1AYCA 1AYDA
          1aye_    9 1AYEA 1DTDA 2BO9A 2BO9C 2BOAA 2BOAB 2PCUA 3L2NA 3L2NB
          1ayfa   15 1AYFA 1AYFB 1CJEA 1CJEB 1CJEC 1CJED 1E6EB 1E6ED 1L6UA 1L6VA 2BT6A 2BT6B 2JQRB 2WLBA 2WLBB
          1ayj_    2 1AYJA 1BK8A
          1ayl_   24 1AQ2A 1AYLA 1J3BA 1J3BB 1K3CA 1K3DA 1OENA 1OS1A 1XKVA 1XKVB 1YGGA 1YLHA 1YTMA 1YTMB 1YVYA 1YVYB 2OLQA 2OLRA 2PC9A 2PC9B 2PC9C 2PC9D 2PXZA 2PY7A
          1aym1   16 1AYMA 1AYNA 1C8MA 1FPNA 1NCRA 1ND2A 1ND3A 1QJUA 1QJXA 1QJYA 1R1AA 1V9UA 2HWDA 2HWEA 2HWFA 3DPRA
          1aym2   79 1AL2C 1AR6C 1AR7C 1AR8C 1AR9C 1ASJC 1AYMB 1AYNB 1BEVB 1C8MB 1COVB 1D4MB 1EAHB 1EV1B 1FPNB 1H8TB 1HRIB 1HRVB 1HXSB 1K5MB 1MQTB 1NA1B 1NCQB 1NCRB 1ND2B 1ND3B 1OOPB 1PIVC 1PO1C 1PO2C 1POVA 1PVCC 1QJUB 1QJXB 1QJYB 1R08B 1R09B 1R1AB 1RHIB 1RMUB 1RUCB 1RUDB 1RUEB 1RUFB 1RUGB 1RUHB 1RUIB 1RUJB 1RVFB 1UPNB 1V9UB 1VBAC 1VBBC 1VBCC 1VBDC 1VBEC 1VRHB 1Z7SB 1Z7ZB 2HWBB 2HWCB 2HWDB 2HWEB 2HWFB 2PLVB 2R04B 2R06B 2R07B 2RM2B 2RMUB 2RR1B 2RS1B 2RS3B 2RS5B 3DPRB 3EPCC 3EPDD 3EPFC 4RHVB
          1aym3   79 1AL2D 1AR6D 1AR7D 1AR8D 1AR9D 1ASJD 1AYMC 1AYNC 1BEVC 1C8MC 1COVC 1D4MC 1EAHC 1EV1C 1FPNC 1H8TC 1HRIC 1HRVC 1HXSC 1K5MC 1MQTC 1NA1C 1NCQC 1NCRC 1ND2C 1ND3C 1OOPC 1PIVD 1PO1D 1PO2D 1POVC 1PVCD 1QJUC 1QJXC 1QJYC 1R08C 1R09C 1R1AC 1RHIC 1RMUC 1RUCC 1RUDC 1RUEC 1RUFC 1RUGC 1RUHC 1RUIC 1RUJC 1RVFC 1UPNC 1V9UC 1VBAD 1VBBD 1VBCD 1VBDD 1VBED 1VRHC 1Z7SC 1Z7ZC 2HWBC 2HWCC 2HWDC 2HWEC 2HWFC 2PLVC 2R04C 2R06C 2R07C 2RM2C 2RMUC 2RR1C 2RS1C 2RS3C 2RS5C 3DPRC 3EPCE 3EPDF 3EPFE 4RHVC
          1ayoa    5 1AYOA 1AYOB 1BV8A 1EDYA 1EDYB
          1ayx_    3 1AYXA 2F6DA 2FBAA
          1az9_   48 1A16A 1JAWA 1M35A 1M35B 1M35C 1M35D 1M35E 1M35F 1N51A 1W2MA 1W2MB 1W2MC 1W2MD 1W2ME 1W2MF 1W7VA 1W7VB 1W7VC 1W7VD 1WBQA 1WBQB 1WBQC 1WBQD 1WL6A 1WL9A 1WLRA 2BH3A 2BHAA 2BHBA 2BHCA 2BHDA 2BN7A 2BWSA 2BWTA 2BWUA 2BWVA 2BWWA 2BWXA 2BWYA 2V3XA 2V3YA 2V3ZA 3IG4A 3IG4B 3IG4C 3IG4D 3IG4E 3IG4F
          1azo_    6 1AZOA 2AOQC 2AORC 2AORD 2AZOA 2AZOB
          1azsa   17 1AZSA 1CJKA 1CJTA 1CJUA 1CJVA 1CS4A 1CULA 1TL7A 1U0HA 2GVDA 2GVZA 3C14A 3C15A 3C16A 3E8AA 3G82A 3MAAA
          1azsb   19 1AB8A 1AB8B 1AZSB 1CJKB 1CJTB 1CJUB 1CJVB 1CS4B 1CULB 1TL7B 1U0HB 2GVDB 2GVZB 3C14B 3C15B 3C16B 3E8AB 3G82B 3MAAB
          1azsc   19 1AZSC 1AZTA 1AZTB 1CJKC 1CJTC 1CJUC 1CJVC 1CS4C 1CULC 1TL7C 1U0HC 2GVDC 2GVZC 3C14C 3C15C 3C16C 3E8AC 3G82C 3MAAC
          1azza    2 1AZZA 1AZZB
          1b00a   19 1B00A 1B00B 1ZESA 1ZESB 1ZESC 2IYNA 2IYNB 2IYNC 2JB9A 2JB9B 2JBAA 2JBAB 3C3MA 3CG4A 3GRCA 3GRCB 3GRCC 3GRCD 3N53A
          1b04a   16 1B04A 1B04B 1TA8A 1TAEA 1TAEB 1TAEC 1TAED 1ZAUA 3BA8A 3BA9A 3BAAA 3BABA 3BACA 3JSLA 3JSLB 3JSNA
          1b06a   44 1B06A 1B06B 1B06C 1B06D 1B06E 1B06F 1MA1A 1MA1B 1MA1C 1MA1D 1MA1E 1MA1F 1P7GA 1P7GB 1P7GC 1P7GD 1P7GE 1P7GF 1P7GG 1P7GH 1P7GI 1P7GJ 1P7GK 1P7GL 1P7GM 1P7GN 1P7GO 1P7GP 1P7GQ 1P7GR 1P7GS 1P7GT 1P7GU 1P7GV 1P7GW 1P7GX 1WB7A 1WB7B 1WB8A 1WB8B 3EVKA 3EVKB 3EVKC 3EVKD
          1b0aa    6 1B0AA 2C2XA 2C2XB 2C2YA 3L07A 3L07B
          1b0b_    6 1B0BA 1EBTA 1FLPA 1MOHA 2OLPA 2OLPB
          1b0na    2 1B0NA 3FYMA
          1b0ua   26 1B0UA 2OLJA 2OLJB 2OLKA 2OLKB 2OLKC 2OLKD 2OUKA 2OUKB 2OUKC 2OUKD 2Q0HA 2Q0HB 2VF7A 2VF7B 2VF7C 2VF8A 2VF8B 2XBZA 2XBZB 3C41A 3C41B 3C4JA 3C4JB 3JYBA 3JYBB
          1b12a   12 1B12A 1B12B 1B12C 1B12D 1KN9A 1KN9B 1KN9C 1KN9D 1T7DA 1T7DB 3IIQA 3IIQB
          1b16a   13 1A4UA 1A4UB 1B14A 1B14B 1B15A 1B15B 1B16A 1B16B 1B2LA 1MG5A 1MG5B 1SBYA 1SBYB
          1b22a    1 1B22A
          1b24a    7 1B24A 2VS7A 2VS7D 2VS7G 2VS8A 2VS8F 2VS8K
          1b25a    8 1B25A 1B25B 1B25C 1B25D 1B4NA 1B4NB 1B4NC 1B4ND
          1b2pa   22 1B2PA 1B2PB 1BWUA 1BWUB 1BWUC 1BWUD 1DLPA 1DLPB 1DLPC 1DLPD 1DLPE 1DLPF 1KJ1A 1KJ1B 1KJ1C 1KJ1D 3A0CA 3A0CB 3A0CC 3A0CD 3A0DA 3A0EA
          1b33n    2 1B33G 1B33N
          1b34a    1 1B34A
          1b34b    1 1B34B
